transaction_id,order_id,transaction_date,amount,currency,transaction_type,status,gateway
TXN00002440,ORD00001763,2025-09-15 15:00:24,4767.1,CAD,Chargeback,Success,Square
TXN00002441,ORD00001316,2025-02-21 15:00:24,3180.14,EUR,Refund,Success,Authorize.Net
TXN00002442,ORD00003117,2025-07-07 15:00:24,3118.67,EUR,Purchase,Pending,Authorize.Net
TXN00002443,ORD00004455,2025-04-05 15:00:24,2869.25,EUR,Chargeback,Pending,Authorize.Net
TXN00002444,ORD00002924,2025-04-17 15:00:24,2477.38,GBP,Chargeback,Success,Square
TXN00002445,ORD00000550,2025-12-13 15:00:24,1756.92,GBP,Purchase,Success,Stripe
TXN00002446,ORD00003294,2025-05-03 15:00:24,3515.77,USD,Chargeback,Failed,Square
TXN00002447,ORD00003687,2025-04-08 15:00:24,3625.37,USD,Refund,Failed,Authorize.Net
TXN00002448,ORD00000152,2025-08-31 15:00:24,2259.14,CAD,Purchase,Pending,Stripe
TXN00002449,ORD00003956,2025-08-14 15:00:24,3992.01,EUR,Refund,Failed,Stripe
TXN00002450,ORD00002689,2025-04-15 15:00:24,3031.22,CAD,Purchase,Pending,PayPal
TXN00002451,ORD00000023,2025-10-29 15:00:24,2180.96,GBP,Chargeback,Pending,Authorize.Net
TXN00002452,ORD00002178,2025-12-24 15:00:24,4078.51,EUR,Chargeback,Failed,Stripe
TXN00002453,ORD00004237,2025-10-19 15:00:24,297.04,CAD,Refund,Failed,Square
TXN00002454,ORD00003890,2026-01-04 15:00:24,3663.95,USD,Purchase,Pending,PayPal
TXN00002455,ORD00000121,2025-12-09 15:00:24,1831.11,CAD,Chargeback,Failed,Square
TXN00002456,ORD00003085,2025-06-17 15:00:24,4188.34,GBP,Chargeback,Success,Stripe
TXN00002457,ORD00004340,2025-02-15 15:00:24,2925.71,EUR,Purchase,Success,Square
TXN00002458,ORD00003458,2026-01-27 15:00:24,4694.64,USD,Purchase,Failed,Stripe
TXN00002459,ORD00002493,2025-08-04 15:00:24,3036.44,EUR,Refund,Failed,Stripe
TXN00002460,ORD00000264,2025-06-27 15:00:24,3409.6,CAD,Purchase,Success,Authorize.Net
TXN00002461,ORD00003071,2025-06-30 15:00:24,4549.31,CAD,Purchase,Success,Stripe
TXN00002462,ORD00003705,2025-07-15 15:00:24,4629.88,GBP,Refund,Pending,Stripe
TXN00002463,ORD00004250,2025-07-11 15:00:24,474.28,USD,Refund,Failed,Authorize.Net
TXN00002464,ORD00004954,2025-08-14 15:00:24,1667.22,USD,Purchase,Pending,PayPal
TXN00002465,ORD00002824,2026-01-18 15:00:24,4402.63,CAD,Purchase,Failed,Square
TXN00002466,ORD00000021,2025-04-02 15:00:24,4077.27,GBP,Chargeback,Failed,PayPal
TXN00002467,ORD00004848,2025-06-13 15:00:24,2081.05,CAD,Purchase,Success,Stripe
TXN00002468,ORD00004088,2025-06-03 15:00:24,593.48,CAD,Purchase,Success,Authorize.Net
TXN00002469,ORD00001670,2025-12-04 15:00:24,2325.2,GBP,Refund,Failed,PayPal
TXN00002470,ORD00002350,2025-11-11 15:00:24,398.47,USD,Refund,Success,Stripe
TXN00002471,ORD00004926,2025-12-19 15:00:24,3173.35,EUR,Refund,Success,Square
TXN00002472,ORD00003310,2025-06-11 15:00:24,3231.01,CAD,Chargeback,Success,Stripe
TXN00002473,ORD00001469,2026-02-05 15:00:24,1128.2,USD,Chargeback,Failed,Stripe
TXN00002474,ORD00000212,2025-06-17 15:00:24,4879.92,USD,Refund,Success,Stripe
TXN00002475,ORD00000813,2025-08-09 15:00:24,2813.66,USD,Refund,Pending,Stripe
TXN00002476,ORD00000562,2025-06-18 15:00:24,2358.52,GBP,Refund,Failed,PayPal
TXN00002477,ORD00004352,2025-06-04 15:00:24,4490.19,USD,Purchase,Success,PayPal
TXN00002478,ORD00001125,2025-07-29 15:00:24,2279.91,CAD,Purchase,Failed,Authorize.Net
TXN00002479,ORD00000116,2025-09-07 15:00:24,4050.07,CAD,Chargeback,Success,Authorize.Net
TXN00002480,ORD00002594,2025-11-06 15:00:24,199.28,GBP,Refund,Pending,Authorize.Net
TXN00002481,ORD00002269,2025-04-05 15:00:24,2491.26,GBP,Purchase,Failed,Stripe
TXN00002482,ORD00000911,2025-07-18 15:00:24,4344.46,EUR,Chargeback,Success,Authorize.Net
TXN00002483,ORD00002263,2025-05-20 15:00:24,2383.9,CAD,Purchase,Failed,Square
TXN00002484,ORD00004420,2025-03-22 15:00:24,718.22,EUR,Chargeback,Success,Stripe
TXN00002485,ORD00002127,2025-06-19 15:00:24,327.12,GBP,Chargeback,Pending,PayPal
TXN00002486,ORD00003091,2025-07-03 15:00:24,3502.54,CAD,Refund,Success,Authorize.Net
TXN00002487,ORD00004322,2025-08-20 15:00:24,4133.14,USD,Chargeback,Pending,PayPal
TXN00002488,ORD00000418,2025-02-28 15:00:24,1096.81,CAD,Refund,Pending,PayPal
TXN00002489,ORD00002213,2026-02-01 15:00:24,1841.54,GBP,Purchase,Pending,Stripe
TXN00002490,ORD00003383,2026-01-11 15:00:24,2835.03,EUR,Purchase,Pending,Square
TXN00002491,ORD00003530,2025-04-18 15:00:24,680.7,CAD,Chargeback,Success,Stripe
TXN00002492,ORD00001925,2025-06-16 15:00:24,4437.85,CAD,Purchase,Failed,Stripe
TXN00002493,ORD00001668,2025-07-07 15:00:24,257.11,GBP,Refund,Pending,Authorize.Net
TXN00002494,ORD00001884,2026-01-06 15:00:24,4223.18,GBP,Chargeback,Failed,PayPal
TXN00002495,ORD00002366,2026-01-18 15:00:24,4736.44,EUR,Purchase,Failed,Stripe
TXN00002496,ORD00002158,2025-05-03 15:00:24,814.79,GBP,Refund,Success,Authorize.Net
TXN00002497,ORD00004042,2025-08-09 15:00:24,665.19,EUR,Chargeback,Success,Authorize.Net
TXN00002498,ORD00003488,2025-10-24 15:00:24,1508.8,CAD,Purchase,Failed,Authorize.Net
TXN00002499,ORD00002894,2026-01-23 15:00:24,798.81,GBP,Purchase,Success,Authorize.Net
TXN00002500,ORD00000299,2025-08-26 15:00:24,4153.66,USD,Purchase,Failed,Authorize.Net
TXN00002501,ORD00002019,2025-07-21 15:00:24,2368.27,CAD,Purchase,Failed,Authorize.Net
TXN00002502,ORD00000323,2025-07-28 15:00:24,1950.39,GBP,Refund,Failed,Square
TXN00002503,ORD00001531,2025-08-06 15:00:24,2014.33,CAD,Chargeback,Failed,Stripe
TXN00002504,ORD00000551,2025-10-20 15:00:24,1830.75,EUR,Refund,Pending,PayPal
TXN00002505,ORD00003369,2025-12-24 15:00:24,3468.95,GBP,Purchase,Pending,Square
TXN00002506,ORD00002839,2025-11-12 15:00:24,3792.96,USD,Chargeback,Failed,Square
TXN00002507,ORD00003511,2025-10-13 15:00:24,152.07,USD,Refund,Success,Stripe
TXN00002508,ORD00001627,2025-07-29 15:00:24,1646.69,GBP,Chargeback,Pending,PayPal
TXN00002509,ORD00002456,2025-07-16 15:00:24,2443.04,CAD,Chargeback,Success,Authorize.Net
TXN00002510,ORD00000758,2026-01-24 15:00:24,4301.35,GBP,Refund,Failed,Stripe
TXN00002511,ORD00003891,2025-06-23 15:00:24,3717.67,EUR,Refund,Failed,Square
TXN00002512,ORD00000893,2025-04-09 15:00:24,963.75,EUR,Refund,Failed,Authorize.Net
TXN00002513,ORD00003663,2025-04-07 15:00:24,383.53,GBP,Chargeback,Success,Stripe
TXN00002514,ORD00003719,2025-07-26 15:00:24,3930.35,EUR,Refund,Success,Square
TXN00002515,ORD00003905,2025-04-22 15:00:24,4180.14,CAD,Chargeback,Pending,Stripe
TXN00002516,ORD00003368,2025-06-18 15:00:24,4296.36,GBP,Refund,Pending,Authorize.Net
TXN00002517,ORD00002137,2025-09-07 15:00:24,3996.56,EUR,Chargeback,Pending,Authorize.Net
TXN00002518,ORD00000337,2025-05-14 15:00:24,1237.31,USD,Refund,Pending,Square
TXN00002519,ORD00003854,2025-11-11 15:00:24,2893.51,GBP,Refund,Pending,Stripe
TXN00002520,ORD00003064,2025-12-20 15:00:24,2582.69,CAD,Refund,Failed,PayPal
TXN00002521,ORD00002134,2025-03-31 15:00:24,178.56,GBP,Refund,Failed,PayPal
TXN00002522,ORD00003253,2025-08-14 15:00:24,3673.71,EUR,Chargeback,Failed,Authorize.Net
TXN00002523,ORD00002003,2025-07-16 15:00:24,1751.71,EUR,Refund,Failed,Stripe
TXN00002524,ORD00004612,2025-08-26 15:00:24,481.97,GBP,Refund,Success,PayPal
TXN00002525,ORD00004611,2025-11-20 15:00:24,3640.85,EUR,Purchase,Failed,Stripe
TXN00002526,ORD00001115,2025-08-25 15:00:24,516.38,EUR,Refund,Failed,Authorize.Net
TXN00002527,ORD00000800,2025-11-05 15:00:24,987.21,CAD,Purchase,Success,Authorize.Net
TXN00002528,ORD00002422,2026-01-25 15:00:24,1819.38,CAD,Refund,Pending,Square
TXN00002529,ORD00003878,2026-02-09 15:00:24,3245.15,GBP,Chargeback,Failed,PayPal
TXN00002530,ORD00000010,2025-07-09 15:00:24,3446.76,GBP,Chargeback,Success,Stripe
TXN00002531,ORD00002485,2025-12-15 15:00:24,2676.47,CAD,Chargeback,Pending,Stripe
TXN00002532,ORD00000846,2026-01-11 15:00:24,237.95,CAD,Purchase,Success,Authorize.Net
TXN00002533,ORD00000952,2025-04-22 15:00:24,4429.82,USD,Purchase,Failed,Stripe
TXN00002534,ORD00003849,2025-07-03 15:00:24,1288.85,GBP,Refund,Failed,Square
TXN00002535,ORD00001624,2025-12-15 15:00:24,83.77,USD,Chargeback,Success,PayPal
TXN00002536,ORD00002606,2025-10-28 15:00:24,1740.38,GBP,Purchase,Failed,Stripe
TXN00002537,ORD00003335,2026-01-05 15:00:24,4422.05,USD,Purchase,Pending,PayPal
TXN00002538,ORD00000550,2025-12-17 15:00:24,884.97,GBP,Purchase,Success,Authorize.Net
TXN00002539,ORD00004372,2026-01-15 15:00:24,1882.74,CAD,Chargeback,Failed,Stripe
TXN00002540,ORD00002021,2025-10-13 15:00:24,4831.99,CAD,Refund,Failed,Stripe
TXN00002541,ORD00003135,2026-01-17 15:00:24,4970.25,CAD,Purchase,Success,Stripe
TXN00002542,ORD00000504,2025-06-03 15:00:24,1620.85,USD,Purchase,Failed,Square
TXN00002543,ORD00001615,2025-09-05 15:00:24,1588.78,USD,Chargeback,Success,Square
TXN00002544,ORD00003116,2025-06-20 15:00:24,3741.31,EUR,Refund,Pending,Authorize.Net
TXN00002545,ORD00003533,2025-04-02 15:00:24,1887.43,USD,Chargeback,Pending,Stripe
TXN00002546,ORD00004255,2025-02-28 15:00:24,3512.27,CAD,Chargeback,Success,PayPal
TXN00002547,ORD00002998,2025-10-28 15:00:24,2904.36,GBP,Chargeback,Pending,Authorize.Net
TXN00002548,ORD00004403,2026-01-23 15:00:24,110.46,GBP,Purchase,Success,PayPal
TXN00002549,ORD00002571,2026-01-13 15:00:24,3444.98,CAD,Purchase,Success,Authorize.Net
TXN00002550,ORD00003738,2025-08-16 15:00:24,788.23,CAD,Purchase,Pending,PayPal
TXN00002551,ORD00000274,2025-02-19 15:00:24,993.58,USD,Purchase,Success,Square
TXN00002552,ORD00003760,2025-09-06 15:00:24,76.51,USD,Chargeback,Failed,PayPal
TXN00002553,ORD00000459,2025-10-16 15:00:24,3649.54,EUR,Purchase,Pending,Square
TXN00002554,ORD00004555,2025-03-12 15:00:24,4598.48,USD,Refund,Pending,Authorize.Net
TXN00002555,ORD00003480,2025-04-08 15:00:24,4990.02,USD,Purchase,Success,PayPal
TXN00002556,ORD00003756,2026-01-20 15:00:24,1307.1,CAD,Refund,Success,Authorize.Net
TXN00002557,ORD00002975,2025-08-07 15:00:24,3851.98,EUR,Refund,Success,Square
TXN00002558,ORD00002508,2025-04-02 15:00:24,1328.21,GBP,Chargeback,Pending,Stripe
TXN00002559,ORD00004682,2025-10-08 15:00:24,3448.32,GBP,Chargeback,Success,PayPal
TXN00002560,ORD00003316,2025-03-16 15:00:24,3632.13,CAD,Refund,Pending,Square
TXN00002561,ORD00003445,2025-11-30 15:00:24,3253.06,CAD,Refund,Failed,Square
TXN00002562,ORD00003578,2025-06-23 15:00:24,2974.66,EUR,Refund,Success,PayPal
TXN00002563,ORD00003326,2025-04-05 15:00:24,4335.15,EUR,Purchase,Success,Stripe
TXN00002564,ORD00002138,2026-01-24 15:00:24,3050.54,GBP,Purchase,Success,Stripe
TXN00002565,ORD00001490,2025-04-17 15:00:24,4311.29,CAD,Refund,Pending,Square
TXN00002566,ORD00004760,2025-03-05 15:00:24,3181.92,GBP,Chargeback,Failed,Stripe
TXN00002567,ORD00004929,2025-09-07 15:00:24,2317.07,EUR,Purchase,Success,Stripe
TXN00002568,ORD00003498,2025-06-25 15:00:24,1479.44,USD,Chargeback,Pending,Stripe
TXN00002569,ORD00004300,2025-07-01 15:00:24,2212.39,GBP,Chargeback,Pending,Authorize.Net
TXN00002570,ORD00003244,2025-07-09 15:00:24,1984.45,GBP,Chargeback,Success,Stripe
TXN00002571,ORD00003534,2025-12-08 15:00:24,3761.42,EUR,Refund,Failed,Square
TXN00002572,ORD00003754,2025-03-11 15:00:24,1977.07,GBP,Refund,Pending,Square
TXN00002573,ORD00000202,2025-05-08 15:00:24,4038.91,USD,Refund,Success,Square
TXN00002574,ORD00001659,2025-05-03 15:00:24,2051.8,GBP,Refund,Success,PayPal
TXN00002575,ORD00001433,2025-09-23 15:00:24,2723.76,EUR,Chargeback,Failed,Square
TXN00002576,ORD00000187,2025-11-14 15:00:24,240.77,USD,Chargeback,Success,Stripe
TXN00002577,ORD00004903,2025-09-25 15:00:24,2879.48,EUR,Purchase,Failed,Square
TXN00002578,ORD00001279,2025-03-22 15:00:24,4456.67,CAD,Purchase,Failed,Stripe
TXN00002579,ORD00000377,2025-10-13 15:00:24,3708.73,CAD,Purchase,Success,Square
TXN00002580,ORD00004809,2025-06-23 15:00:24,3622.67,CAD,Purchase,Success,PayPal
TXN00002581,ORD00003967,2025-03-19 15:00:24,71.89,USD,Refund,Pending,Square
TXN00002582,ORD00003867,2025-03-01 15:00:24,2636.3,EUR,Chargeback,Success,Square
TXN00002583,ORD00000182,2025-08-16 15:00:24,4639.78,EUR,Refund,Failed,PayPal
TXN00002584,ORD00003341,2025-05-06 15:00:24,4617.35,EUR,Chargeback,Pending,Stripe
TXN00002585,ORD00002862,2025-12-22 15:00:24,1137.53,USD,Chargeback,Failed,Square
TXN00002586,ORD00003492,2025-12-17 15:00:24,3904.0,CAD,Refund,Pending,Square
TXN00002587,ORD00003238,2025-03-14 15:00:24,2860.53,USD,Refund,Failed,Square
TXN00002588,ORD00000183,2025-03-05 15:00:24,4183.13,EUR,Chargeback,Success,Stripe
TXN00002589,ORD00003786,2025-02-22 15:00:24,929.79,EUR,Refund,Pending,Authorize.Net
TXN00002590,ORD00000712,2025-06-29 15:00:24,745.12,GBP,Chargeback,Pending,Square
TXN00002591,ORD00000420,2025-08-04 15:00:24,4574.27,CAD,Chargeback,Success,Stripe
TXN00002592,ORD00003367,2025-02-25 15:00:24,2886.76,EUR,Refund,Failed,Stripe
TXN00002593,ORD00004085,2025-09-15 15:00:24,587.82,CAD,Chargeback,Success,Authorize.Net
TXN00002594,ORD00002158,2025-11-12 15:00:24,3713.41,GBP,Chargeback,Pending,Square
TXN00002595,ORD00000682,2026-01-03 15:00:24,4589.24,CAD,Chargeback,Pending,Stripe
TXN00002596,ORD00001759,2025-11-23 15:00:24,3704.29,USD,Purchase,Failed,Square
TXN00002597,ORD00004179,2025-08-05 15:00:24,3935.15,USD,Purchase,Failed,Square
TXN00002598,ORD00000349,2026-02-10 15:00:24,4286.78,USD,Refund,Pending,Authorize.Net
TXN00002599,ORD00000365,2025-12-16 15:00:24,263.67,EUR,Refund,Failed,PayPal
TXN00002600,ORD00004157,2025-09-06 15:00:24,630.41,USD,Refund,Pending,Stripe
TXN00002601,ORD00003116,2025-05-07 15:00:24,1322.11,CAD,Purchase,Success,Square
TXN00002602,ORD00004763,2025-10-02 15:00:24,1149.57,GBP,Purchase,Success,Stripe
TXN00002603,ORD00001809,2025-09-05 15:00:24,357.91,CAD,Chargeback,Pending,Square
TXN00002604,ORD00001057,2025-09-03 15:00:24,3078.85,GBP,Chargeback,Failed,Square
TXN00002605,ORD00004332,2025-02-23 15:00:24,3232.72,USD,Refund,Success,Authorize.Net
TXN00002606,ORD00004320,2025-09-23 15:00:24,1293.3,GBP,Purchase,Success,Square
TXN00002607,ORD00004866,2025-05-27 15:00:24,4297.79,GBP,Refund,Failed,Authorize.Net
TXN00002608,ORD00003828,2025-06-18 15:00:24,1099.6,EUR,Purchase,Success,Stripe
TXN00002609,ORD00001559,2025-08-18 15:00:24,4576.17,USD,Purchase,Success,Authorize.Net
TXN00002610,ORD00001476,2025-05-16 15:00:24,3962.29,GBP,Purchase,Success,Authorize.Net
TXN00002611,ORD00002013,2026-02-03 15:00:24,1379.73,USD,Refund,Success,Stripe
TXN00002612,ORD00002674,2025-09-20 15:00:24,2393.62,CAD,Purchase,Success,PayPal
TXN00002613,ORD00000979,2025-07-31 15:00:24,618.94,USD,Refund,Pending,PayPal
TXN00002614,ORD00001179,2025-05-05 15:00:24,1214.46,USD,Purchase,Success,PayPal
TXN00002615,ORD00004821,2026-02-07 15:00:24,1007.59,EUR,Refund,Pending,Stripe
TXN00002616,ORD00001098,2025-04-07 15:00:24,2808.55,CAD,Purchase,Pending,Stripe
TXN00002617,ORD00002890,2026-02-10 15:00:24,2295.21,USD,Purchase,Pending,Authorize.Net
TXN00002618,ORD00002724,2025-04-05 15:00:24,956.46,GBP,Chargeback,Pending,Authorize.Net
TXN00002619,ORD00000817,2025-05-10 15:00:24,1347.19,CAD,Purchase,Pending,Square
TXN00002620,ORD00003913,2025-06-27 15:00:24,3639.86,USD,Refund,Failed,Stripe
TXN00002621,ORD00003617,2026-01-14 15:00:24,3334.54,CAD,Refund,Success,PayPal
TXN00002622,ORD00000127,2025-05-17 15:00:24,4116.94,CAD,Refund,Failed,PayPal
TXN00002623,ORD00001824,2025-12-01 15:00:24,1178.69,USD,Refund,Pending,Stripe
TXN00002624,ORD00002598,2025-09-10 15:00:24,3268.79,GBP,Chargeback,Failed,Stripe
TXN00002625,ORD00004406,2025-10-17 15:00:24,3906.66,GBP,Purchase,Success,Stripe
TXN00002626,ORD00001589,2025-06-23 15:00:24,4230.86,CAD,Refund,Pending,PayPal
TXN00002627,ORD00004994,2025-06-17 15:00:24,1578.61,USD,Refund,Success,Square
TXN00002628,ORD00004649,2025-06-04 15:00:24,1544.27,EUR,Purchase,Failed,Stripe
TXN00002629,ORD00000187,2025-04-22 15:00:24,4935.35,CAD,Chargeback,Success,Square
TXN00002630,ORD00003408,2025-03-01 15:00:24,1560.98,USD,Refund,Pending,Square
TXN00002631,ORD00004330,2025-07-30 15:00:24,4287.36,GBP,Chargeback,Success,PayPal
TXN00002632,ORD00004969,2025-06-17 15:00:24,3615.1,EUR,Refund,Failed,Square
TXN00002633,ORD00002079,2025-12-06 15:00:24,392.28,GBP,Refund,Failed,Stripe
TXN00002634,ORD00000381,2025-08-26 15:00:24,1478.16,USD,Chargeback,Failed,Square
TXN00002635,ORD00002227,2026-01-20 15:00:24,3010.38,USD,Refund,Pending,Square
TXN00002636,ORD00001634,2025-12-11 15:00:24,4272.64,GBP,Chargeback,Failed,Stripe
TXN00002637,ORD00000235,2025-03-05 15:00:24,4090.93,GBP,Chargeback,Success,Authorize.Net
TXN00002638,ORD00002100,2025-10-08 15:00:24,809.1,GBP,Purchase,Success,Stripe
TXN00002639,ORD00000157,2025-08-07 15:00:24,4546.27,USD,Chargeback,Pending,Stripe
TXN00002640,ORD00003253,2025-12-24 15:00:24,947.4,USD,Chargeback,Success,Stripe
TXN00002641,ORD00004196,2025-10-14 15:00:24,909.63,USD,Purchase,Success,PayPal
TXN00002642,ORD00000085,2025-05-11 15:00:24,348.83,EUR,Chargeback,Success,Square
TXN00002643,ORD00002912,2025-11-30 15:00:24,2534.37,GBP,Refund,Pending,Authorize.Net
TXN00002644,ORD00000980,2025-06-21 15:00:24,2761.25,EUR,Refund,Success,PayPal
TXN00002645,ORD00003177,2025-05-14 15:00:24,3323.14,CAD,Chargeback,Failed,Square
TXN00002646,ORD00004185,2025-05-16 15:00:24,2766.03,CAD,Purchase,Failed,Stripe
TXN00002647,ORD00001946,2025-06-21 15:00:24,795.58,GBP,Purchase,Failed,PayPal
TXN00002648,ORD00001003,2025-10-07 15:00:24,3057.94,USD,Refund,Pending,Authorize.Net
TXN00002649,ORD00001237,2025-06-29 15:00:24,2738.84,GBP,Purchase,Pending,PayPal
TXN00002650,ORD00003948,2026-01-21 15:00:24,3858.75,EUR,Purchase,Failed,PayPal
TXN00002651,ORD00002328,2026-02-04 15:00:24,1356.53,USD,Purchase,Pending,Authorize.Net
TXN00002652,ORD00000222,2026-01-06 15:00:24,3974.52,USD,Chargeback,Success,Stripe
TXN00002653,ORD00000154,2025-11-23 15:00:24,3084.1,EUR,Purchase,Failed,Square
TXN00002654,ORD00000282,2025-05-05 15:00:24,4170.54,EUR,Chargeback,Success,Authorize.Net
TXN00002655,ORD00004073,2025-08-31 15:00:24,377.16,EUR,Purchase,Success,Square
TXN00002656,ORD00004682,2025-03-09 15:00:24,2330.57,EUR,Purchase,Failed,PayPal
TXN00002657,ORD00001767,2025-06-02 15:00:24,2295.89,USD,Chargeback,Success,Authorize.Net
TXN00002658,ORD00000949,2025-05-09 15:00:24,4476.85,USD,Refund,Pending,Authorize.Net
TXN00002659,ORD00004717,2025-02-13 15:00:24,4762.39,EUR,Refund,Pending,Stripe
TXN00002660,ORD00001819,2025-05-01 15:00:24,3704.45,EUR,Refund,Pending,Stripe
TXN00002661,ORD00001761,2025-04-02 15:00:24,1080.27,EUR,Chargeback,Success,Authorize.Net
TXN00002662,ORD00000924,2026-01-21 15:00:24,3611.31,GBP,Purchase,Failed,PayPal
TXN00002663,ORD00001903,2025-04-18 15:00:24,633.86,EUR,Purchase,Success,Square
TXN00002664,ORD00002142,2025-06-19 15:00:24,1889.66,USD,Purchase,Pending,PayPal
TXN00002665,ORD00001108,2026-01-05 15:00:24,1462.29,GBP,Chargeback,Pending,PayPal
TXN00002666,ORD00002665,2025-07-27 15:00:24,787.91,GBP,Chargeback,Pending,Square
TXN00002667,ORD00004289,2025-03-04 15:00:24,657.53,CAD,Chargeback,Pending,Stripe
TXN00002668,ORD00000171,2026-02-11 15:00:24,2936.35,CAD,Refund,Pending,Square
TXN00002669,ORD00000081,2025-10-08 15:00:24,932.63,GBP,Refund,Pending,Square
TXN00002670,ORD00000079,2025-05-22 15:00:24,4300.0,CAD,Chargeback,Success,PayPal
TXN00002671,ORD00003051,2026-02-02 15:00:24,2120.32,GBP,Purchase,Failed,Stripe
TXN00002672,ORD00004674,2026-01-01 15:00:24,4151.59,GBP,Purchase,Pending,Authorize.Net
TXN00002673,ORD00004370,2025-12-03 15:00:24,458.53,EUR,Chargeback,Success,PayPal
TXN00002674,ORD00003734,2025-08-07 15:00:24,1653.13,USD,Refund,Pending,PayPal
TXN00002675,ORD00003291,2025-06-05 15:00:24,3585.9,CAD,Refund,Failed,Square
TXN00002676,ORD00000601,2025-11-26 15:00:24,2723.53,USD,Purchase,Failed,PayPal
TXN00002677,ORD00002101,2025-08-13 15:00:24,1689.28,EUR,Refund,Success,Authorize.Net
TXN00002678,ORD00003448,2025-02-15 15:00:24,202.44,GBP,Chargeback,Success,PayPal
TXN00002679,ORD00001863,2025-10-25 15:00:24,4326.3,EUR,Chargeback,Pending,Square
TXN00002680,ORD00004352,2025-09-02 15:00:24,4884.16,CAD,Purchase,Pending,Stripe
TXN00002681,ORD00002006,2025-06-24 15:00:24,3123.43,USD,Refund,Pending,Square
TXN00002682,ORD00004687,2025-05-22 15:00:24,3851.6,USD,Purchase,Failed,PayPal
TXN00002683,ORD00000673,2025-03-05 15:00:24,4487.81,EUR,Refund,Failed,Stripe
TXN00002684,ORD00004110,2025-03-05 15:00:24,4296.63,EUR,Purchase,Success,Authorize.Net
TXN00002685,ORD00004334,2025-06-13 15:00:24,605.85,EUR,Purchase,Pending,Square
TXN00002686,ORD00003958,2025-07-31 15:00:24,311.24,USD,Chargeback,Success,PayPal
TXN00002687,ORD00003979,2025-03-07 15:00:24,4506.27,USD,Purchase,Failed,PayPal
TXN00002688,ORD00004456,2025-03-18 15:00:24,3702.23,USD,Purchase,Pending,Stripe
TXN00002689,ORD00004498,2026-02-04 15:00:24,2764.23,EUR,Refund,Success,Authorize.Net
TXN00002690,ORD00000706,2025-07-06 15:00:24,769.84,CAD,Purchase,Failed,Square
TXN00002691,ORD00002004,2026-01-21 15:00:24,133.15,CAD,Chargeback,Failed,Authorize.Net
TXN00002692,ORD00000281,2025-07-22 15:00:24,1439.9,USD,Purchase,Pending,Square
TXN00002693,ORD00003849,2025-10-26 15:00:24,259.13,USD,Refund,Pending,Authorize.Net
TXN00002694,ORD00003757,2026-02-05 15:00:24,1314.58,GBP,Purchase,Success,Square
TXN00002695,ORD00004027,2026-02-02 15:00:24,1796.63,CAD,Refund,Pending,Square
TXN00002696,ORD00004210,2025-08-21 15:00:24,3988.36,USD,Chargeback,Failed,PayPal
TXN00002697,ORD00002486,2025-12-11 15:00:24,2611.97,CAD,Refund,Pending,Stripe
TXN00002698,ORD00002426,2025-05-08 15:00:24,313.67,USD,Chargeback,Pending,Stripe
TXN00002699,ORD00003392,2025-09-21 15:00:24,4675.96,CAD,Chargeback,Pending,Authorize.Net
TXN00002700,ORD00000339,2025-02-22 15:00:24,4545.26,GBP,Purchase,Success,Authorize.Net
TXN00002701,ORD00001843,2025-07-28 15:00:24,476.45,USD,Refund,Pending,Square
TXN00002702,ORD00001198,2025-09-02 15:00:24,3922.06,EUR,Chargeback,Failed,Stripe
TXN00002703,ORD00002342,2025-09-27 15:00:24,4585.49,EUR,Chargeback,Success,PayPal
TXN00002704,ORD00001861,2025-09-05 15:00:24,3501.96,GBP,Purchase,Success,Stripe
TXN00002705,ORD00004968,2025-10-28 15:00:24,2266.15,USD,Purchase,Failed,PayPal
TXN00002706,ORD00001415,2025-11-08 15:00:24,3484.66,USD,Purchase,Success,Authorize.Net
TXN00002707,ORD00001943,2025-10-07 15:00:24,2761.76,CAD,Chargeback,Pending,Authorize.Net
TXN00002708,ORD00003426,2025-10-30 15:00:24,4721.42,CAD,Chargeback,Success,Authorize.Net
TXN00002709,ORD00003727,2025-10-17 15:00:24,1048.8,EUR,Chargeback,Pending,Stripe
TXN00002710,ORD00000124,2025-12-27 15:00:24,359.36,CAD,Purchase,Success,Square
TXN00002711,ORD00002150,2025-04-26 15:00:24,3487.77,USD,Chargeback,Pending,Authorize.Net
TXN00002712,ORD00000217,2025-08-07 15:00:24,3612.7,USD,Purchase,Success,Authorize.Net
TXN00002713,ORD00002300,2025-08-04 15:00:24,766.6,CAD,Chargeback,Success,Authorize.Net
TXN00002714,ORD00000338,2025-05-30 15:00:24,26.99,USD,Refund,Failed,Square
TXN00002715,ORD00002861,2025-08-18 15:00:24,2477.53,CAD,Chargeback,Pending,Authorize.Net
TXN00002716,ORD00001431,2025-07-16 15:00:24,4693.71,GBP,Chargeback,Failed,Authorize.Net
TXN00002717,ORD00000519,2025-10-09 15:00:24,4555.52,USD,Refund,Pending,Stripe
TXN00002718,ORD00004756,2025-03-31 15:00:24,3180.87,EUR,Refund,Pending,Stripe
TXN00002719,ORD00001605,2025-04-21 15:00:24,373.56,GBP,Purchase,Success,Stripe
TXN00002720,ORD00001163,2025-07-31 15:00:24,4600.07,EUR,Refund,Failed,Stripe
TXN00002721,ORD00002698,2026-01-27 15:00:24,3054.28,CAD,Chargeback,Pending,Square
