event_id,customer_id,event_type,event_timestamp,page_url,session_id,device_type,browser
EVT0000008675,CUST001689,purchase,2026-02-05 03:59:32,/products/372,SESS00003623,Tablet,Safari
EVT0000008676,CUST000858,checkout,2026-01-28 14:16:39,/products/98,SESS00003369,Tablet,Edge
EVT0000008677,CUST000530,add_to_cart,2026-01-24 22:55:17,/products/169,SESS00002930,Desktop,Edge
EVT0000008678,CUST001053,login,2026-02-07 05:19:04,/products/123,SESS00002813,Mobile,Edge
EVT0000008679,CUST000754,checkout,2026-02-07 12:43:24,/products/243,SESS00001932,Tablet,Chrome
EVT0000008680,CUST001363,purchase,2026-01-31 06:01:14,/products/135,SESS00002705,Mobile,Edge
EVT0000008681,CUST001217,page_view,2026-02-13 13:22:24,/products/219,SESS00003276,Desktop,Firefox
EVT0000008682,CUST001564,add_to_cart,2026-01-26 17:51:33,/products/482,SESS00004351,Mobile,Firefox
EVT0000008683,CUST001508,purchase,2026-01-20 06:08:34,/products/471,SESS00002929,Tablet,Chrome
EVT0000008684,CUST001683,add_to_cart,2026-02-12 00:21:02,/products/203,SESS00002213,Mobile,Firefox
EVT0000008685,CUST001311,logout,2026-01-21 05:23:05,/products/184,SESS00002660,Mobile,Chrome
EVT0000008686,CUST001036,checkout,2026-01-19 22:17:11,/products/172,SESS00000419,Mobile,Chrome
EVT0000008687,CUST000164,purchase,2026-01-26 17:19:50,/products/395,SESS00004792,Tablet,Safari
EVT0000008688,CUST001197,add_to_cart,2026-02-04 21:11:48,/products/128,SESS00002295,Tablet,Chrome
EVT0000008689,CUST000393,add_to_cart,2026-02-07 20:36:43,/products/295,SESS00003622,Desktop,Chrome
EVT0000008690,CUST001607,logout,2026-02-03 03:31:14,/products/390,SESS00002628,Mobile,Edge
EVT0000008691,CUST000342,add_to_cart,2026-02-02 11:15:53,/products/199,SESS00003706,Desktop,Safari
EVT0000008692,CUST000330,add_to_cart,2026-01-19 08:49:58,/products/489,SESS00001278,Desktop,Safari
EVT0000008693,CUST001272,login,2026-02-11 17:03:29,/products/346,SESS00003623,Desktop,Firefox
EVT0000008694,CUST001167,add_to_cart,2026-01-31 10:25:37,/products/214,SESS00001149,Mobile,Chrome
EVT0000008695,CUST001194,add_to_cart,2026-02-04 20:01:21,/products/304,SESS00003133,Desktop,Firefox
EVT0000008696,CUST001680,login,2026-01-23 09:27:20,/products/189,SESS00003600,Mobile,Chrome
EVT0000008697,CUST000980,page_view,2026-02-08 01:08:51,/products/229,SESS00002802,Tablet,Firefox
EVT0000008698,CUST000637,logout,2026-01-26 13:35:49,/products/190,SESS00001300,Tablet,Chrome
EVT0000008699,CUST000131,login,2026-01-24 12:13:57,/products/151,SESS00000374,Tablet,Chrome
EVT0000008700,CUST001757,purchase,2026-01-24 16:13:58,/products/410,SESS00000504,Tablet,Edge
EVT0000008701,CUST000669,logout,2026-01-25 14:24:07,/products/471,SESS00002271,Mobile,Firefox
EVT0000008702,CUST000179,click,2026-01-26 22:59:37,/products/494,SESS00000306,Mobile,Safari
EVT0000008703,CUST001055,add_to_cart,2026-01-18 15:03:43,/products/23,SESS00001463,Mobile,Firefox
EVT0000008704,CUST001414,page_view,2026-01-23 09:16:57,/products/382,SESS00001462,Mobile,Edge
EVT0000008705,CUST001923,click,2026-01-20 20:08:34,/products/498,SESS00000152,Mobile,Chrome
EVT0000008706,CUST000667,login,2026-01-24 07:07:47,/products/338,SESS00000272,Mobile,Firefox
EVT0000008707,CUST000154,page_view,2026-01-28 02:56:07,/products/379,SESS00000721,Mobile,Chrome
EVT0000008708,CUST000544,page_view,2026-02-09 07:02:10,/products/305,SESS00003228,Mobile,Firefox
EVT0000008709,CUST000635,click,2026-01-26 22:42:11,/products/343,SESS00002861,Tablet,Safari
EVT0000008710,CUST000154,add_to_cart,2026-01-17 15:44:06,/products/321,SESS00003381,Desktop,Safari
EVT0000008711,CUST000908,page_view,2026-02-10 22:08:52,/products/127,SESS00001781,Desktop,Chrome
EVT0000008712,CUST000665,checkout,2026-01-28 06:40:00,/products/388,SESS00001568,Mobile,Chrome
EVT0000008713,CUST001354,login,2026-02-09 22:19:18,/products/113,SESS00002518,Mobile,Edge
EVT0000008714,CUST001273,click,2026-02-13 00:28:50,/products/105,SESS00000748,Mobile,Firefox
EVT0000008715,CUST001678,checkout,2026-01-22 10:06:52,/products/304,SESS00001918,Tablet,Chrome
EVT0000008716,CUST000828,page_view,2026-02-13 09:46:37,/products/400,SESS00004093,Mobile,Chrome
EVT0000008717,CUST000423,click,2026-02-02 05:56:09,/products/355,SESS00000995,Mobile,Safari
EVT0000008718,CUST001823,click,2026-01-26 22:21:25,/products/465,SESS00003354,Desktop,Edge
EVT0000008719,CUST001015,logout,2026-01-18 12:53:07,/products/130,SESS00000258,Desktop,Safari
EVT0000008720,CUST001888,logout,2026-01-23 14:35:00,/products/56,SESS00001736,Tablet,Safari
EVT0000008721,CUST000420,click,2026-02-12 19:34:33,/products/126,SESS00000680,Desktop,Edge
EVT0000008722,CUST001411,page_view,2026-01-24 08:13:33,/products/247,SESS00003584,Desktop,Safari
EVT0000008723,CUST001203,login,2026-01-24 16:41:20,/products/497,SESS00000126,Desktop,Firefox
EVT0000008724,CUST000389,login,2026-01-19 05:44:09,/products/458,SESS00001463,Tablet,Firefox
EVT0000008725,CUST000268,click,2026-02-10 17:09:34,/products/375,SESS00003517,Mobile,Safari
EVT0000008726,CUST000222,page_view,2026-01-16 10:09:32,/products/365,SESS00002701,Mobile,Firefox
EVT0000008727,CUST000331,page_view,2026-02-03 23:02:14,/products/280,SESS00001788,Desktop,Safari
EVT0000008728,CUST000452,page_view,2026-02-09 00:40:52,/products/347,SESS00004977,Desktop,Chrome
EVT0000008729,CUST000388,logout,2026-01-28 04:17:18,/products/267,SESS00003678,Tablet,Safari
EVT0000008730,CUST001037,logout,2026-01-22 11:50:04,/products/194,SESS00003397,Tablet,Safari
EVT0000008731,CUST001678,checkout,2026-02-08 02:19:01,/products/87,SESS00004100,Desktop,Edge
EVT0000008732,CUST001923,logout,2026-01-28 08:02:55,/products/157,SESS00002261,Mobile,Safari
EVT0000008733,CUST001093,login,2026-02-01 14:13:57,/products/404,SESS00001457,Desktop,Edge
EVT0000008734,CUST001457,logout,2026-01-19 20:07:35,/products/494,SESS00003297,Desktop,Edge
EVT0000008735,CUST000883,click,2026-01-24 14:41:19,/products/64,SESS00001251,Tablet,Chrome
EVT0000008736,CUST001726,click,2026-02-08 22:17:41,/products/242,SESS00002489,Mobile,Firefox
EVT0000008737,CUST001084,checkout,2026-01-28 02:37:49,/products/294,SESS00002942,Mobile,Safari
EVT0000008738,CUST000795,add_to_cart,2026-02-12 18:27:42,/products/210,SESS00000003,Desktop,Firefox
EVT0000008739,CUST001448,logout,2026-01-31 14:27:00,/products/327,SESS00001941,Mobile,Edge
EVT0000008740,CUST001964,purchase,2026-02-05 05:14:04,/products/415,SESS00002519,Tablet,Firefox
EVT0000008741,CUST001798,add_to_cart,2026-01-29 23:59:17,/products/33,SESS00001276,Mobile,Chrome
EVT0000008742,CUST000201,logout,2026-02-07 17:57:45,/products/378,SESS00003977,Mobile,Firefox
EVT0000008743,CUST000030,add_to_cart,2026-01-14 19:05:34,/products/180,SESS00002520,Mobile,Firefox
EVT0000008744,CUST001794,login,2026-01-28 04:02:15,/products/117,SESS00000038,Tablet,Edge
EVT0000008745,CUST000302,click,2026-02-09 00:39:17,/products/236,SESS00004401,Mobile,Edge
EVT0000008746,CUST001471,purchase,2026-01-30 23:59:32,/products/144,SESS00004859,Desktop,Chrome
EVT0000008747,CUST001859,click,2026-02-13 07:12:12,/products/294,SESS00001744,Desktop,Firefox
EVT0000008748,CUST001843,page_view,2026-01-23 08:20:22,/products/317,SESS00000707,Tablet,Edge
EVT0000008749,CUST001907,login,2026-02-03 04:09:05,/products/80,SESS00000269,Mobile,Edge
EVT0000008750,CUST000939,checkout,2026-01-22 02:45:10,/products/180,SESS00003600,Desktop,Safari
EVT0000008751,CUST001360,login,2026-01-19 11:20:54,/products/423,SESS00003548,Desktop,Chrome
EVT0000008752,CUST001190,logout,2026-01-16 17:49:18,/products/245,SESS00001329,Mobile,Edge
EVT0000008753,CUST001724,click,2026-01-28 21:10:45,/products/238,SESS00001513,Tablet,Chrome
EVT0000008754,CUST001880,add_to_cart,2026-01-30 09:20:40,/products/485,SESS00003655,Mobile,Edge
EVT0000008755,CUST001073,purchase,2026-02-12 01:28:11,/products/57,SESS00002671,Tablet,Chrome
EVT0000008756,CUST001562,purchase,2026-02-08 04:55:56,/products/244,SESS00003964,Desktop,Edge
EVT0000008757,CUST000785,login,2026-01-23 19:51:25,/products/323,SESS00000678,Tablet,Safari
EVT0000008758,CUST001023,login,2026-01-22 01:55:38,/products/264,SESS00003146,Tablet,Edge
EVT0000008759,CUST000140,purchase,2026-01-25 06:25:31,/products/318,SESS00002059,Tablet,Edge
EVT0000008760,CUST001750,add_to_cart,2026-02-07 17:13:22,/products/140,SESS00004047,Desktop,Firefox
EVT0000008761,CUST001158,purchase,2026-02-05 08:13:48,/products/76,SESS00004556,Tablet,Chrome
EVT0000008762,CUST001584,click,2026-01-21 13:54:56,/products/418,SESS00000739,Desktop,Safari
EVT0000008763,CUST001298,add_to_cart,2026-02-03 14:22:25,/products/216,SESS00002356,Tablet,Chrome
EVT0000008764,CUST001053,page_view,2026-01-15 17:05:18,/products/305,SESS00002324,Tablet,Safari
EVT0000008765,CUST001465,purchase,2026-01-25 13:39:15,/products/232,SESS00001467,Tablet,Edge
EVT0000008766,CUST001939,purchase,2026-02-03 07:49:56,/products/39,SESS00002724,Desktop,Edge
EVT0000008767,CUST001675,add_to_cart,2026-01-21 15:37:50,/products/275,SESS00004758,Desktop,Chrome
EVT0000008768,CUST000427,login,2026-01-21 09:43:09,/products/417,SESS00003292,Mobile,Safari
EVT0000008769,CUST001892,login,2026-01-20 03:01:14,/products/141,SESS00000847,Tablet,Chrome
EVT0000008770,CUST000938,add_to_cart,2026-01-26 05:48:06,/products/351,SESS00002847,Mobile,Safari
EVT0000008771,CUST000468,click,2026-01-23 09:00:35,/products/404,SESS00004844,Mobile,Chrome
EVT0000008772,CUST000976,purchase,2026-01-18 08:28:30,/products/268,SESS00000831,Desktop,Firefox
EVT0000008773,CUST000538,add_to_cart,2026-01-25 20:01:20,/products/381,SESS00004946,Mobile,Chrome
EVT0000008774,CUST000222,checkout,2026-02-01 09:07:04,/products/418,SESS00003319,Desktop,Edge
EVT0000008775,CUST001318,add_to_cart,2026-01-30 19:40:24,/products/31,SESS00000316,Tablet,Firefox
EVT0000008776,CUST001618,checkout,2026-01-15 11:31:17,/products/354,SESS00002282,Desktop,Chrome
EVT0000008777,CUST000318,add_to_cart,2026-01-29 03:35:24,/products/41,SESS00001490,Desktop,Safari
EVT0000008778,CUST001565,add_to_cart,2026-01-16 12:47:38,/products/320,SESS00002011,Desktop,Chrome
EVT0000008779,CUST000129,login,2026-01-31 00:22:36,/products/74,SESS00001857,Mobile,Edge
EVT0000008780,CUST000281,add_to_cart,2026-01-18 15:56:36,/products/399,SESS00001846,Desktop,Chrome
EVT0000008781,CUST000542,checkout,2026-01-31 14:37:37,/products/297,SESS00000895,Tablet,Chrome
EVT0000008782,CUST001727,add_to_cart,2026-01-31 06:46:52,/products/224,SESS00002894,Mobile,Edge
EVT0000008783,CUST000143,add_to_cart,2026-01-28 16:39:36,/products/446,SESS00003280,Desktop,Edge
EVT0000008784,CUST000362,page_view,2026-02-13 01:26:41,/products/300,SESS00000648,Tablet,Safari
EVT0000008785,CUST000814,checkout,2026-01-21 05:35:48,/products/84,SESS00003403,Desktop,Firefox
EVT0000008786,CUST001928,logout,2026-02-04 12:10:12,/products/163,SESS00001936,Mobile,Chrome
EVT0000008787,CUST001224,login,2026-02-08 06:48:24,/products/51,SESS00003907,Tablet,Firefox
EVT0000008788,CUST000619,click,2026-01-19 03:39:33,/products/391,SESS00004764,Desktop,Chrome
EVT0000008789,CUST000742,checkout,2026-01-20 15:43:17,/products/370,SESS00000480,Mobile,Chrome
EVT0000008790,CUST001833,page_view,2026-01-29 04:12:39,/products/279,SESS00004930,Desktop,Firefox
EVT0000008791,CUST001448,purchase,2026-01-17 18:06:03,/products/80,SESS00001600,Desktop,Edge
EVT0000008792,CUST001772,checkout,2026-02-04 13:48:14,/products/450,SESS00002062,Tablet,Edge
EVT0000008793,CUST001518,page_view,2026-02-10 00:36:17,/products/68,SESS00001792,Desktop,Chrome
EVT0000008794,CUST001537,page_view,2026-01-28 06:19:17,/products/331,SESS00001762,Mobile,Firefox
EVT0000008795,CUST000216,login,2026-02-12 17:59:26,/products/461,SESS00002894,Desktop,Edge
EVT0000008796,CUST001133,page_view,2026-02-03 21:29:07,/products/436,SESS00001037,Tablet,Edge
EVT0000008797,CUST000833,page_view,2026-01-18 15:45:51,/products/232,SESS00001933,Desktop,Edge
EVT0000008798,CUST000313,add_to_cart,2026-02-04 02:26:11,/products/239,SESS00004953,Tablet,Chrome
EVT0000008799,CUST000193,login,2026-01-17 21:35:04,/products/436,SESS00000284,Desktop,Firefox
EVT0000008800,CUST000163,logout,2026-01-22 21:42:55,/products/335,SESS00000819,Tablet,Edge
EVT0000008801,CUST000026,purchase,2026-02-11 03:12:10,/products/459,SESS00003351,Desktop,Edge
EVT0000008802,CUST001745,click,2026-02-11 20:41:05,/products/399,SESS00004398,Mobile,Chrome
EVT0000008803,CUST000948,logout,2026-02-09 23:06:24,/products/382,SESS00002116,Desktop,Safari
EVT0000008804,CUST001276,logout,2026-02-01 02:00:56,/products/258,SESS00000549,Tablet,Edge
EVT0000008805,CUST001129,purchase,2026-01-15 06:53:29,/products/303,SESS00001283,Tablet,Chrome
EVT0000008806,CUST000356,click,2026-01-19 19:01:40,/products/182,SESS00000896,Tablet,Edge
EVT0000008807,CUST000734,login,2026-01-29 18:50:29,/products/282,SESS00002523,Tablet,Firefox
EVT0000008808,CUST001635,logout,2026-01-31 16:10:45,/products/295,SESS00000134,Mobile,Firefox
EVT0000008809,CUST000756,click,2026-02-11 15:07:29,/products/427,SESS00003038,Desktop,Safari
EVT0000008810,CUST001669,checkout,2026-01-28 05:38:33,/products/91,SESS00003238,Tablet,Firefox
EVT0000008811,CUST000038,add_to_cart,2026-01-16 20:47:43,/products/44,SESS00004400,Tablet,Firefox
EVT0000008812,CUST001674,logout,2026-02-09 20:31:33,/products/355,SESS00002592,Tablet,Safari
EVT0000008813,CUST000041,purchase,2026-01-26 15:44:06,/products/151,SESS00003345,Tablet,Safari
EVT0000008814,CUST001061,page_view,2026-02-08 21:16:21,/products/382,SESS00002306,Mobile,Edge
EVT0000008815,CUST000307,page_view,2026-02-05 07:44:48,/products/484,SESS00002279,Tablet,Chrome
EVT0000008816,CUST001293,checkout,2026-01-19 09:57:26,/products/374,SESS00001389,Tablet,Firefox
EVT0000008817,CUST001760,purchase,2026-02-13 05:21:42,/products/354,SESS00003493,Mobile,Edge
EVT0000008818,CUST000731,purchase,2026-01-23 04:31:39,/products/184,SESS00003824,Mobile,Firefox
EVT0000008819,CUST000838,login,2026-01-22 05:25:39,/products/325,SESS00003609,Mobile,Firefox
EVT0000008820,CUST001824,add_to_cart,2026-02-03 18:38:13,/products/141,SESS00004679,Tablet,Safari
EVT0000008821,CUST000324,add_to_cart,2026-01-31 19:16:16,/products/308,SESS00003390,Desktop,Edge
EVT0000008822,CUST001095,purchase,2026-02-12 08:54:46,/products/379,SESS00003593,Desktop,Chrome
EVT0000008823,CUST000019,logout,2026-02-05 17:12:28,/products/480,SESS00004250,Mobile,Edge
EVT0000008824,CUST000775,login,2026-01-15 15:01:28,/products/81,SESS00004140,Mobile,Edge
EVT0000008825,CUST001559,page_view,2026-02-10 11:32:56,/products/194,SESS00004734,Mobile,Edge
EVT0000008826,CUST000708,purchase,2026-01-15 06:04:21,/products/449,SESS00002665,Mobile,Safari
EVT0000008827,CUST000784,login,2026-01-19 04:56:21,/products/386,SESS00000433,Mobile,Edge
EVT0000008828,CUST000171,login,2026-01-22 01:59:39,/products/418,SESS00003833,Mobile,Chrome
EVT0000008829,CUST001880,page_view,2026-01-30 17:49:10,/products/84,SESS00000352,Desktop,Firefox
EVT0000008830,CUST000809,logout,2026-02-10 19:02:19,/products/438,SESS00004940,Mobile,Edge
EVT0000008831,CUST001716,purchase,2026-01-31 23:45:01,/products/221,SESS00004851,Desktop,Edge
EVT0000008832,CUST000845,purchase,2026-01-18 23:57:32,/products/400,SESS00001064,Mobile,Safari
EVT0000008833,CUST001072,checkout,2026-01-22 02:52:51,/products/437,SESS00004151,Desktop,Safari
EVT0000008834,CUST000673,purchase,2026-02-06 06:17:29,/products/109,SESS00002729,Desktop,Safari
EVT0000008835,CUST000797,click,2026-02-01 16:04:09,/products/141,SESS00000805,Desktop,Safari
EVT0000008836,CUST001201,logout,2026-01-15 20:04:12,/products/372,SESS00000989,Tablet,Safari
EVT0000008837,CUST001777,checkout,2026-01-21 20:43:57,/products/417,SESS00002095,Mobile,Firefox
EVT0000008838,CUST000599,login,2026-02-01 23:21:42,/products/51,SESS00004779,Mobile,Safari
EVT0000008839,CUST001874,add_to_cart,2026-01-28 04:56:03,/products/363,SESS00003916,Mobile,Chrome
EVT0000008840,CUST000946,checkout,2026-02-08 13:15:35,/products/83,SESS00001417,Desktop,Firefox
EVT0000008841,CUST000602,logout,2026-01-19 03:24:20,/products/481,SESS00001091,Desktop,Firefox
EVT0000008842,CUST001441,add_to_cart,2026-01-24 11:57:04,/products/45,SESS00001111,Desktop,Chrome
EVT0000008843,CUST000782,purchase,2026-01-25 06:26:41,/products/339,SESS00001670,Desktop,Edge
EVT0000008844,CUST001727,purchase,2026-02-04 22:38:40,/products/418,SESS00003667,Tablet,Safari
EVT0000008845,CUST001037,checkout,2026-01-15 17:28:56,/products/335,SESS00001908,Desktop,Edge
EVT0000008846,CUST001161,add_to_cart,2026-02-11 11:37:31,/products/41,SESS00004373,Desktop,Chrome
EVT0000008847,CUST001067,add_to_cart,2026-01-28 07:00:09,/products/40,SESS00002496,Mobile,Safari
EVT0000008848,CUST000631,checkout,2026-02-08 17:26:13,/products/39,SESS00002251,Desktop,Firefox
EVT0000008849,CUST001663,login,2026-02-08 06:57:03,/products/491,SESS00003066,Mobile,Firefox
EVT0000008850,CUST001943,login,2026-01-14 19:22:25,/products/485,SESS00004514,Tablet,Edge
EVT0000008851,CUST001767,click,2026-01-29 14:22:46,/products/318,SESS00001111,Desktop,Firefox
EVT0000008852,CUST000243,purchase,2026-01-18 14:29:35,/products/395,SESS00001104,Tablet,Edge
EVT0000008853,CUST001787,logout,2026-01-30 16:27:35,/products/64,SESS00003580,Mobile,Firefox
EVT0000008854,CUST001013,page_view,2026-01-30 20:24:00,/products/128,SESS00001416,Desktop,Edge
EVT0000008855,CUST000066,login,2026-01-22 13:22:15,/products/355,SESS00001252,Desktop,Safari
EVT0000008856,CUST000812,click,2026-02-06 10:43:44,/products/305,SESS00003021,Tablet,Safari
EVT0000008857,CUST000727,checkout,2026-02-10 04:45:11,/products/487,SESS00000459,Desktop,Edge
EVT0000008858,CUST000997,purchase,2026-01-22 17:33:04,/products/416,SESS00002759,Mobile,Chrome
EVT0000008859,CUST001449,checkout,2026-02-10 03:01:21,/products/450,SESS00004513,Mobile,Chrome
EVT0000008860,CUST001519,purchase,2026-01-14 17:23:06,/products/296,SESS00001599,Mobile,Edge
EVT0000008861,CUST000436,page_view,2026-02-07 15:25:21,/products/136,SESS00004726,Desktop,Chrome
EVT0000008862,CUST000757,page_view,2026-01-21 03:18:32,/products/270,SESS00000163,Tablet,Edge
EVT0000008863,CUST001311,purchase,2026-02-11 04:43:36,/products/370,SESS00001087,Desktop,Safari
EVT0000008864,CUST001149,checkout,2026-01-27 01:36:32,/products/143,SESS00000893,Mobile,Chrome
EVT0000008865,CUST001669,checkout,2026-01-28 14:24:47,/products/41,SESS00001794,Desktop,Firefox
EVT0000008866,CUST001203,click,2026-02-09 13:34:07,/products/362,SESS00000365,Desktop,Chrome
EVT0000008867,CUST001837,checkout,2026-01-23 06:52:26,/products/262,SESS00002235,Tablet,Edge
EVT0000008868,CUST001036,click,2026-01-16 21:18:29,/products/141,SESS00001449,Desktop,Safari
EVT0000008869,CUST000860,add_to_cart,2026-01-25 02:17:44,/products/4,SESS00003458,Desktop,Firefox
EVT0000008870,CUST001435,logout,2026-01-28 03:26:39,/products/168,SESS00000965,Desktop,Chrome
EVT0000008871,CUST000350,click,2026-01-18 20:28:35,/products/195,SESS00000821,Mobile,Safari
EVT0000008872,CUST001146,page_view,2026-01-18 12:17:20,/products/399,SESS00001228,Desktop,Firefox
EVT0000008873,CUST000708,add_to_cart,2026-02-08 23:03:31,/products/262,SESS00002426,Desktop,Edge
EVT0000008874,CUST001117,logout,2026-01-23 03:12:23,/products/471,SESS00000556,Desktop,Firefox
EVT0000008875,CUST001474,page_view,2026-02-05 03:59:34,/products/254,SESS00003537,Tablet,Chrome
EVT0000008876,CUST001729,purchase,2026-01-27 12:53:44,/products/261,SESS00004314,Tablet,Firefox
EVT0000008877,CUST000819,click,2026-02-07 15:28:11,/products/198,SESS00003232,Tablet,Chrome
EVT0000008878,CUST001977,add_to_cart,2026-01-31 04:05:41,/products/196,SESS00002112,Mobile,Chrome
EVT0000008879,CUST001565,add_to_cart,2026-01-25 20:02:57,/products/188,SESS00002596,Desktop,Edge
EVT0000008880,CUST001652,purchase,2026-02-11 20:00:08,/products/74,SESS00003310,Tablet,Safari
EVT0000008881,CUST001346,login,2026-01-21 22:15:51,/products/43,SESS00000305,Tablet,Safari
EVT0000008882,CUST000316,click,2026-02-12 21:11:18,/products/126,SESS00003203,Mobile,Firefox
EVT0000008883,CUST000903,add_to_cart,2026-01-15 13:30:23,/products/216,SESS00004715,Tablet,Edge
EVT0000008884,CUST001992,add_to_cart,2026-02-05 11:40:58,/products/410,SESS00002827,Mobile,Safari
EVT0000008885,CUST001272,login,2026-02-09 03:24:11,/products/411,SESS00002761,Tablet,Chrome
EVT0000008886,CUST000751,purchase,2026-02-06 22:13:36,/products/199,SESS00002454,Desktop,Safari
EVT0000008887,CUST001790,page_view,2026-01-21 21:27:58,/products/148,SESS00003566,Mobile,Firefox
EVT0000008888,CUST001321,click,2026-02-12 13:17:27,/products/446,SESS00000853,Desktop,Firefox
EVT0000008889,CUST001281,add_to_cart,2026-02-04 16:28:08,/products/247,SESS00002458,Desktop,Safari
EVT0000008890,CUST001414,logout,2026-01-16 03:47:13,/products/463,SESS00000496,Mobile,Chrome
EVT0000008891,CUST000407,add_to_cart,2026-02-11 06:55:22,/products/353,SESS00001289,Mobile,Chrome
EVT0000008892,CUST001160,page_view,2026-02-13 08:02:03,/products/235,SESS00001717,Mobile,Firefox
EVT0000008893,CUST000833,add_to_cart,2026-01-25 12:23:35,/products/455,SESS00003902,Mobile,Edge
EVT0000008894,CUST001884,add_to_cart,2026-02-07 10:10:50,/products/356,SESS00001009,Tablet,Firefox
EVT0000008895,CUST001181,checkout,2026-01-20 02:43:53,/products/4,SESS00004667,Tablet,Safari
EVT0000008896,CUST000828,add_to_cart,2026-02-04 14:13:07,/products/142,SESS00002367,Tablet,Chrome
EVT0000008897,CUST000165,page_view,2026-02-10 19:49:13,/products/114,SESS00003863,Mobile,Safari
EVT0000008898,CUST000594,logout,2026-01-15 23:22:05,/products/376,SESS00002094,Tablet,Chrome
EVT0000008899,CUST001497,checkout,2026-01-16 13:27:26,/products/101,SESS00001093,Mobile,Chrome
EVT0000008900,CUST001003,checkout,2026-02-06 07:20:48,/products/92,SESS00003116,Tablet,Chrome
EVT0000008901,CUST001364,checkout,2026-02-03 10:19:38,/products/288,SESS00002780,Desktop,Firefox
EVT0000008902,CUST000777,add_to_cart,2026-02-11 12:54:13,/products/412,SESS00000734,Mobile,Chrome
EVT0000008903,CUST001943,click,2026-01-27 04:07:53,/products/128,SESS00004160,Desktop,Firefox
EVT0000008904,CUST000006,click,2026-01-18 13:40:30,/products/179,SESS00003499,Desktop,Chrome
EVT0000008905,CUST000327,checkout,2026-02-13 03:26:29,/products/384,SESS00003303,Mobile,Chrome
EVT0000008906,CUST001521,purchase,2026-01-31 04:40:34,/products/377,SESS00004147,Tablet,Safari
EVT0000008907,CUST001226,login,2026-01-27 11:03:11,/products/463,SESS00001241,Desktop,Safari
EVT0000008908,CUST000002,page_view,2026-01-25 17:58:06,/products/216,SESS00003634,Desktop,Safari
EVT0000008909,CUST001430,purchase,2026-01-19 09:24:17,/products/192,SESS00003789,Mobile,Safari
EVT0000008910,CUST000610,click,2026-01-27 00:11:44,/products/332,SESS00003695,Desktop,Safari
EVT0000008911,CUST001332,logout,2026-02-01 01:47:07,/products/210,SESS00000449,Desktop,Safari
EVT0000008912,CUST000700,login,2026-02-13 07:36:06,/products/210,SESS00000691,Mobile,Firefox
EVT0000008913,CUST001270,page_view,2026-01-24 08:19:35,/products/332,SESS00003135,Tablet,Edge
EVT0000008914,CUST001646,click,2026-01-22 11:45:23,/products/207,SESS00000632,Desktop,Safari
EVT0000008915,CUST000199,page_view,2026-02-04 20:15:32,/products/193,SESS00001941,Desktop,Firefox
EVT0000008916,CUST001592,checkout,2026-01-24 14:49:09,/products/312,SESS00004581,Desktop,Firefox
EVT0000008917,CUST001647,page_view,2026-01-24 06:44:22,/products/158,SESS00002161,Mobile,Safari
EVT0000008918,CUST000911,login,2026-01-31 08:50:12,/products/387,SESS00002226,Mobile,Firefox
EVT0000008919,CUST000536,purchase,2026-02-01 16:27:55,/products/237,SESS00003686,Desktop,Safari
EVT0000008920,CUST001721,purchase,2026-02-06 23:25:15,/products/103,SESS00001479,Tablet,Safari
EVT0000008921,CUST001491,checkout,2026-01-29 05:03:02,/products/43,SESS00004644,Desktop,Edge
EVT0000008922,CUST001154,checkout,2026-01-19 11:08:18,/products/413,SESS00004676,Desktop,Edge
EVT0000008923,CUST000845,purchase,2026-02-13 14:42:30,/products/219,SESS00000771,Tablet,Edge
EVT0000008924,CUST001458,add_to_cart,2026-02-07 12:47:42,/products/327,SESS00004243,Mobile,Safari
EVT0000008925,CUST001416,purchase,2026-02-11 14:01:56,/products/245,SESS00003608,Desktop,Edge
EVT0000008926,CUST000743,purchase,2026-01-24 15:45:23,/products/401,SESS00000237,Desktop,Edge
EVT0000008927,CUST001957,purchase,2026-02-05 02:50:05,/products/69,SESS00004969,Desktop,Chrome
EVT0000008928,CUST000355,add_to_cart,2026-01-15 21:08:57,/products/178,SESS00003297,Mobile,Safari
EVT0000008929,CUST000753,checkout,2026-02-04 00:12:23,/products/155,SESS00000937,Mobile,Firefox
EVT0000008930,CUST001630,purchase,2026-01-15 18:54:07,/products/220,SESS00002044,Desktop,Safari
EVT0000008931,CUST001919,checkout,2026-01-22 04:47:07,/products/255,SESS00002877,Mobile,Chrome
EVT0000008932,CUST000832,logout,2026-01-31 10:28:12,/products/63,SESS00001502,Tablet,Safari
EVT0000008933,CUST001704,page_view,2026-02-08 20:12:51,/products/266,SESS00003945,Desktop,Chrome
EVT0000008934,CUST001071,click,2026-01-30 10:43:23,/products/98,SESS00001551,Desktop,Firefox
EVT0000008935,CUST000331,click,2026-01-14 23:42:07,/products/3,SESS00003557,Mobile,Chrome
EVT0000008936,CUST001418,click,2026-01-31 02:09:57,/products/360,SESS00000279,Tablet,Safari
EVT0000008937,CUST000395,login,2026-01-27 13:43:35,/products/129,SESS00002862,Desktop,Chrome
EVT0000008938,CUST001261,logout,2026-02-12 00:59:30,/products/204,SESS00003631,Mobile,Safari
EVT0000008939,CUST001051,logout,2026-01-23 23:43:28,/products/452,SESS00002046,Desktop,Chrome
EVT0000008940,CUST000729,page_view,2026-02-12 09:50:38,/products/403,SESS00001601,Tablet,Safari
